name;frameTime;F0final_sma;voicingFinalUnclipped_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma;logHNR_sma;audspec_lengthL1norm_sma;audspecRasta_lengthL1norm_sma;pcm_RMSenergy_sma;pcm_zcr_sma;audSpec_Rfilt_sma[0];audSpec_Rfilt_sma[1];audSpec_Rfilt_sma[2];audSpec_Rfilt_sma[3];audSpec_Rfilt_sma[4];audSpec_Rfilt_sma[5];audSpec_Rfilt_sma[6];audSpec_Rfilt_sma[7];audSpec_Rfilt_sma[8];audSpec_Rfilt_sma[9];audSpec_Rfilt_sma[10];audSpec_Rfilt_sma[11];audSpec_Rfilt_sma[12];audSpec_Rfilt_sma[13];audSpec_Rfilt_sma[14];audSpec_Rfilt_sma[15];audSpec_Rfilt_sma[16];audSpec_Rfilt_sma[17];audSpec_Rfilt_sma[18];audSpec_Rfilt_sma[19];audSpec_Rfilt_sma[20];audSpec_Rfilt_sma[21];audSpec_Rfilt_sma[22];audSpec_Rfilt_sma[23];audSpec_Rfilt_sma[24];audSpec_Rfilt_sma[25];pcm_fftMag_fband250-650_sma;pcm_fftMag_fband1000-4000_sma;pcm_fftMag_spectralRollOff25.0_sma;pcm_fftMag_spectralRollOff50.0_sma;pcm_fftMag_spectralRollOff75.0_sma;pcm_fftMag_spectralRollOff90.0_sma;pcm_fftMag_spectralFlux_sma;pcm_fftMag_spectralCentroid_sma;pcm_fftMag_spectralEntropy_sma;pcm_fftMag_spectralVariance_sma;pcm_fftMag_spectralSkewness_sma;pcm_fftMag_spectralKurtosis_sma;pcm_fftMag_spectralSlope_sma;pcm_fftMag_psySharpness_sma;pcm_fftMag_spectralHarmonicity_sma;mfcc_sma[1];mfcc_sma[2];mfcc_sma[3];mfcc_sma[4];mfcc_sma[5];mfcc_sma[6];mfcc_sma[7];mfcc_sma[8];mfcc_sma[9];mfcc_sma[10];mfcc_sma[11];mfcc_sma[12];mfcc_sma[13];mfcc_sma[14];F0final_sma_de;voicingFinalUnclipped_sma_de;jitterLocal_sma_de;jitterDDP_sma_de;shimmerLocal_sma_de;logHNR_sma_de;audspec_lengthL1norm_sma_de;audspecRasta_lengthL1norm_sma_de;pcm_RMSenergy_sma_de;pcm_zcr_sma_de;audSpec_Rfilt_sma_de[0];audSpec_Rfilt_sma_de[1];audSpec_Rfilt_sma_de[2];audSpec_Rfilt_sma_de[3];audSpec_Rfilt_sma_de[4];audSpec_Rfilt_sma_de[5];audSpec_Rfilt_sma_de[6];audSpec_Rfilt_sma_de[7];audSpec_Rfilt_sma_de[8];audSpec_Rfilt_sma_de[9];audSpec_Rfilt_sma_de[10];audSpec_Rfilt_sma_de[11];audSpec_Rfilt_sma_de[12];audSpec_Rfilt_sma_de[13];audSpec_Rfilt_sma_de[14];audSpec_Rfilt_sma_de[15];audSpec_Rfilt_sma_de[16];audSpec_Rfilt_sma_de[17];audSpec_Rfilt_sma_de[18];audSpec_Rfilt_sma_de[19];audSpec_Rfilt_sma_de[20];audSpec_Rfilt_sma_de[21];audSpec_Rfilt_sma_de[22];audSpec_Rfilt_sma_de[23];audSpec_Rfilt_sma_de[24];audSpec_Rfilt_sma_de[25];pcm_fftMag_fband250-650_sma_de;pcm_fftMag_fband1000-4000_sma_de;pcm_fftMag_spectralRollOff25.0_sma_de;pcm_fftMag_spectralRollOff50.0_sma_de;pcm_fftMag_spectralRollOff75.0_sma_de;pcm_fftMag_spectralRollOff90.0_sma_de;pcm_fftMag_spectralFlux_sma_de;pcm_fftMag_spectralCentroid_sma_de;pcm_fftMag_spectralEntropy_sma_de;pcm_fftMag_spectralVariance_sma_de;pcm_fftMag_spectralSkewness_sma_de;pcm_fftMag_spectralKurtosis_sma_de;pcm_fftMag_spectralSlope_sma_de;pcm_fftMag_psySharpness_sma_de;pcm_fftMag_spectralHarmonicity_sma_de;mfcc_sma_de[1];mfcc_sma_de[2];mfcc_sma_de[3];mfcc_sma_de[4];mfcc_sma_de[5];mfcc_sma_de[6];mfcc_sma_de[7];mfcc_sma_de[8];mfcc_sma_de[9];mfcc_sma_de[10];mfcc_sma_de[11];mfcc_sma_de[12];mfcc_sma_de[13];mfcc_sma_de[14]
'unknown';0.110000;2.257339e+02;8.611329e-01;2.022115e-02;1.461689e-02;1.309271e-01;8.691874e+00;1.334985e+00;1.509901e+00;7.789675e-02;2.217183e-02;1.305356e-01;6.285430e-01;1.718997e+00;1.300775e+00;2.136061e+00;1.872310e+00;3.850665e+00;2.830313e+00;1.038500e+00;1.223751e+00;1.874168e+00;1.805191e+00;1.365133e+00;9.893520e-01;1.400852e+00;1.345015e+00;1.251031e+00;1.379744e+00;1.814845e+00;1.962047e+00;2.035295e+00;1.605644e+00;1.183339e+00;1.119253e+00;8.501682e-01;5.458877e-01;1.497178e+00;2.174290e-02;3.588867e+02;4.593750e+02;5.455078e+02;6.747070e+02;6.218756e-01;4.491299e+02;3.143263e+00;6.057832e+04;1.647190e+01;9.056699e+02;-3.064087e-01;4.767565e-01;1.085833e+00;4.023268e+01;1.446036e+01;-4.386076e+00;-1.826378e+01;6.225496e+00;-4.256639e+01;-5.878117e+00;1.176929e+01;3.047215e+01;4.743841e+00;-9.135745e+00;-2.598077e+01;2.481627e+00;4.756142e+00;9.885396e-03;1.970265e-04;-1.045616e-04;-2.123461e-04;-7.636931e-04;3.746900e-02;2.295482e-03;1.186000e-02;1.118427e-03;-6.550774e-04;-4.936275e-03;4.082155e-03;-9.359904e-02;2.012512e-02;4.042540e-02;-2.245284e-02;7.142524e-02;-1.280522e-03;-5.037098e-02;1.088431e-02;1.250882e-01;6.257381e-02;-8.155445e-02;-7.307339e-02;-4.054964e-03;4.974140e-02;-3.701311e-02;-8.477318e-03;3.670549e-03;3.305401e-02;9.618348e-02;1.119349e-01;4.168323e-02;-1.465353e-02;1.710146e-02;1.185284e-02;6.092959e-02;1.249575e-03;4.306641e+00;-2.871094e+00;-1.291992e+01;-2.583984e+01;1.025558e-03;-5.239325e+00;-9.423085e-02;-9.831174e+03;4.307364e-01;5.921000e+01;-7.763110e-03;-4.069999e-03;3.594720e-02;-2.105396e-01;5.061687e-01;-5.086575e-01;-9.363849e-01;1.087193e+00;1.703314e+00;-3.375720e+00;-6.629386e+00;-3.513778e+00;2.686478e+00;1.193733e-02;6.907835e-01;-3.128580e+00;-5.065345e-01
'unknown';0.120000;2.261470e+02;8.680465e-01;1.881756e-02;1.056655e-02;1.132739e-01;1.040659e+01;1.281870e+00;1.498659e+00;7.540729e-02;2.141597e-02;1.205907e-01;6.282319e-01;1.641316e+00;1.327023e+00;2.114450e+00;1.819358e+00;3.775221e+00;2.688126e+00;9.995909e-01;1.220020e+00;1.950193e+00;1.813831e+00;1.237968e+00;8.963498e-01;1.366199e+00;1.403955e+00;1.234689e+00;1.395434e+00;1.805905e+00;1.974622e+00;2.119652e+00;1.698552e+00;1.228593e+00;1.071066e+00;8.645577e-01;5.696236e-01;1.250457e+00;2.631012e-02;3.014648e+02;4.450195e+02;5.455078e+02;6.172852e+02;6.220002e-01;4.393002e+02;3.065738e+00;6.323588e+04;1.658050e+01;8.635683e+02;-2.578158e-01;4.659739e-01;9.485576e-01;3.934613e+01;1.282815e+01;-5.218581e+00;-1.802484e+01;8.550030e+00;-3.697818e+01;-1.203568e+01;-6.611570e-02;2.345667e+01;5.945741e+00;-7.565457e+00;-2.438751e+01;-3.663123e+00;3.065321e+00;1.201497e-02;1.101543e-04;-3.747762e-05;-6.403567e-05;-3.488511e-04;3.384278e-02;-2.682075e-02;-2.276489e-02;-1.386810e-03;-3.653314e-04;-9.264327e-03;-2.902407e-03;-8.174980e-02;3.493929e-03;-4.141397e-02;-7.506561e-02;-2.929022e-01;-2.014080e-01;6.171608e-03;9.190979e-02;6.650399e-02;-2.747357e-03;-1.226688e-01;-6.232164e-02;-2.121637e-02;3.105729e-02;-1.420356e-02;3.131075e-02;-1.355323e-02;-4.004610e-02;4.977822e-02;8.175837e-02;3.471130e-02;-4.046000e-02;1.332523e-02;2.001520e-02;1.814886e-02;9.135816e-04;-1.435547e+01;-4.306641e+00;-2.871094e+01;-5.311523e+01;-5.603747e-02;-1.340215e+01;-1.301385e-01;-4.516417e+03;1.112513e+00;6.115102e+01;8.387109e-03;-1.248369e-02;-1.696407e-02;-3.877521e-01;3.188324e-02;-4.789777e-01;1.440442e-01;1.701530e+00;1.725492e+00;-3.241347e+00;-8.927598e+00;-5.539037e+00;1.926772e+00;2.201601e+00;3.456845e+00;-3.697372e+00;-3.118756e+00
'unknown';0.130000;2.266233e+02;8.709360e-01;2.158860e-02;1.151192e-02;1.101410e-01;1.111845e+01;1.238732e+00;1.455492e+00;7.229847e-02;2.154195e-02;1.092797e-01;6.238648e-01;1.580494e+00;1.319971e+00;2.025434e+00;1.710019e+00;3.198289e+00;2.361223e+00;1.056762e+00;1.390607e+00;2.008620e+00;1.779291e+00;1.082285e+00;8.388451e-01;1.335876e+00;1.421672e+00;1.236876e+00;1.473391e+00;1.804008e+00;1.874319e+00;2.125297e+00;1.745888e+00;1.256232e+00;1.005448e+00;8.818219e-01;5.969654e-01;1.324409e+00;2.797502e-02;3.014648e+02;4.450195e+02;4.880859e+02;5.455078e+02;4.526258e-01;4.137887e+02;2.910748e+00;6.108932e+04;1.820107e+01;9.351137e+02;-2.501375e-01;4.412744e-01;9.041399e-01;3.886805e+01;1.305522e+01;-5.426387e+00;-1.536334e+01;1.322119e+01;-3.624679e+01;-1.476401e+01;-1.136658e+01;1.609168e+01;9.987210e+00;8.788220e-02;-1.642455e+01;-7.234602e+00;-2.591825e+00;1.026808e-02;-1.501519e-05;6.661046e-06;-3.020485e-05;-1.672946e-04;3.202341e-02;-2.007880e-02;-4.334234e-02;-8.746221e-04;-1.259767e-04;-1.157990e-02;-6.215799e-03;-6.531634e-02;-1.883099e-02;-8.749880e-02;-1.022477e-01;-5.411023e-01;-3.052346e-01;7.391165e-02;1.776008e-01;1.659324e-02;-4.757069e-02;-1.304553e-01;-3.512765e-02;-2.037985e-02;-1.351070e-03;5.609393e-03;5.278688e-02;-3.138481e-02;-1.062199e-01;6.237864e-03;5.215589e-02;1.838400e-02;-4.373732e-02;4.377937e-03;1.969467e-02;2.130434e-02;5.015025e-04;-2.583984e+01;-7.177734e+00;-2.153320e+01;-4.019531e+01;-9.332822e-02;-1.059189e+01;-1.083232e-01;-1.800750e+03;1.187364e+00;6.816592e+01;7.463904e-03;-1.005415e-02;-1.832566e-02;-2.303288e-01;-6.712999e-02;-1.115508e+00;1.198292e-02;1.426458e+00;1.373774e+00;-1.567714e+00;-7.283050e+00;-4.867101e+00;1.797748e-01;1.727249e+00;3.619501e+00;-2.763165e+00;-3.210281e+00
'unknown';0.140000;2.269631e+02;8.665833e-01;2.324058e-02;1.183853e-02;1.182687e-01;1.201304e+01;1.194314e+00;1.393206e+00;7.086169e-02;2.141597e-02;9.551016e-02;6.160356e-01;1.520246e+00;1.281810e+00;1.911489e+00;1.583910e+00;2.388515e+00;1.936831e+00;1.167846e+00;1.670771e+00;1.986648e+00;1.698160e+00;9.475740e-01;8.277745e-01;1.326081e+00;1.399870e+00;1.251246e+00;1.536491e+00;1.758935e+00;1.711076e+00;2.105898e+00;1.789114e+00;1.262097e+00;9.558756e-01;8.822055e-01;6.113494e-01;1.325930e+00;2.578202e-02;2.440430e+02;4.306641e+02;4.737305e+02;4.737305e+02;3.967671e-01;3.999863e+02;2.727172e+00;5.806856e+04;1.992322e+01;1.036796e+03;-2.330757e-01;4.284012e-01;8.925944e-01;3.847504e+01;1.295424e+01;-6.239183e+00;-1.603809e+01;1.343232e+01;-3.795035e+01;-1.524100e+01;-1.895106e+01;1.008128e+01;8.674709e+00;-8.836133e-01;-1.343530e+01;-1.007456e+01;-6.892733e+00;8.431280e-03;-1.006484e-04;-3.902161e-05;-2.934141e-05;-1.685840e-04;3.711645e-02;1.693011e-02;-4.554921e-02;1.983944e-03;2.519488e-05;-9.231403e-03;-1.019322e-02;-6.455859e-02;-3.681574e-02;-9.637958e-02;-9.521826e-02;-5.348097e-01;-2.662622e-01;1.196938e-01;1.939227e-01;-3.042496e-02;-6.877325e-02;-1.057231e-01;-6.557471e-03;-2.111121e-02;-3.117762e-02;1.654363e-02;4.673266e-02;-5.149219e-02;-1.282187e-01;-2.315116e-02;2.878997e-02;7.282257e-04;-2.157084e-02;-4.801536e-03;1.578128e-02;1.197104e-01;-1.071997e-03;-1.291992e+01;-4.306641e+00;-1.579102e+01;-2.871094e+00;-7.513649e-02;-3.538193e+00;-4.451687e-02;-2.790329e+03;7.586334e-01;7.653230e+01;-1.748273e-02;-2.837104e-03;5.811598e-02;4.816810e-01;6.158566e-01;-1.432567e+00;-1.380274e+00;-1.509899e-01;1.766431e+00;9.822270e-01;-1.909068e+00;-1.474203e+00;-7.332919e-01;-1.065248e-01;1.955360e+00;-1.001193e-01;-1.714412e+00
'unknown';0.150000;2.271331e+02;8.591842e-01;1.921529e-02;8.438312e-03;9.731290e-02;1.392506e+01;1.278369e+00;1.345915e+00;7.579644e-02;2.154195e-02;8.517642e-02;6.035622e-01;1.452950e+00;1.229227e+00;1.800048e+00;1.478796e+00;1.838507e+00;1.679788e+00;1.323931e+00;1.886380e+00;1.938907e+00;1.625173e+00;8.580530e-01;8.480015e-01;1.319012e+00;1.340302e+00;1.270800e+00;1.573150e+00;1.681406e+00;1.562720e+00;2.073361e+00;1.821143e+00;1.258508e+00;9.581618e-01;8.632340e-01;6.234982e-01;1.565963e+00;2.451447e-02;2.583984e+02;4.306641e+02;4.737305e+02;5.455078e+02;2.678510e-01;4.158274e+02;2.770930e+00;5.415822e+04;2.073736e+01;1.159886e+03;-2.814592e-01;4.452721e-01;1.022186e+00;3.951658e+01;1.406167e+01;-9.453316e+00;-1.919724e+01;1.091664e+01;-3.521143e+01;-1.211403e+01;-1.520349e+01;1.282434e+01;4.278231e+00;-3.840424e+00;-1.335936e+01;-8.128478e+00;-6.316238e+00;9.610667e-03;-1.070631e-04;-8.940259e-05;-3.391014e-05;-1.303228e-04;2.812426e-02;4.006545e-02;-3.384603e-02;4.592661e-03;-3.779270e-05;-2.335016e-03;-1.437534e-02;-6.847870e-02;-4.244393e-02;-8.219014e-02;-6.322591e-02;-2.891451e-01;-1.193604e-01;1.308734e-01;1.219722e-01;-7.533930e-02;-7.650656e-02;-6.457203e-02;3.247434e-03;-3.304032e-02;-4.071603e-02;2.571144e-02;2.562170e-02;-5.779228e-02;-1.036992e-01;-3.869007e-02;-2.649760e-03;-1.822479e-02;-2.205908e-04;-7.405805e-03;1.298810e-02;1.290859e-01;-1.843962e-03;-1.004883e+01;-2.871094e+00;-2.871094e+00;3.588867e+01;-3.745558e-02;1.031778e+00;4.700959e-02;-1.683164e+03;-1.685650e-01;4.076793e+01;-3.129203e-02;1.198098e-03;8.931758e-02;1.042493e+00;1.077883e+00;-1.148970e+00;-2.085302e+00;-1.242787e+00;3.366416e+00;2.623026e+00;2.762189e+00;1.349826e+00;-6.188999e-01;-1.685423e+00;3.597066e-01;2.068496e+00;4.521323e-01
'unknown';0.160000;2.275025e+02;8.544469e-01;1.235598e-02;6.279080e-03;8.580255e-02;1.655648e+01;1.346702e+00;1.325701e+00;8.357802e-02;2.154195e-02;8.648536e-02;5.874172e-01;1.382295e+00;1.188317e+00;1.745245e+00;1.458878e+00;1.781063e+00;1.697532e+00;1.464476e+00;1.941747e+00;1.832925e+00;1.547024e+00;8.214681e-01;8.589843e-01;1.269076e+00;1.288752e+00;1.300445e+00;1.579218e+00;1.609745e+00;1.489328e+00;2.029864e+00;1.804875e+00;1.231097e+00;9.868550e-01;8.498440e-01;6.352636e-01;1.728233e+00;2.268041e-02;2.583984e+02;4.306641e+02;4.737305e+02;6.029297e+02;3.387052e-01;4.205899e+02;2.913063e+00;5.274978e+04;1.910552e+01;1.133844e+03;-3.295686e-01;4.497895e-01;1.180114e+00;4.143027e+01;1.540421e+01;-1.036795e+01;-2.300925e+01;8.947356e+00;-2.866370e+01;-8.449540e+00;-7.692999e+00;1.771933e+01;5.133771e+00;-6.133928e+00;-1.614330e+01;-3.716781e+00;-3.644531e+00;1.322067e-02;-3.850087e-05;-8.235086e-05;-2.925455e-05;-2.611361e-05;4.303252e-03;3.637629e-02;-2.017984e-02;5.164476e-03;-1.007805e-04;9.534911e-03;-1.862664e-02;-7.369999e-02;-3.922073e-02;-6.159406e-02;-2.655394e-02;7.388008e-03;3.775382e-02;1.105732e-01;1.377689e-02;-1.068374e-01;-7.672205e-02;-2.503678e-02;-6.951827e-03;-5.248805e-02;-3.437822e-02;2.536883e-02;8.360839e-03;-4.349458e-02;-5.830765e-02;-4.497600e-02;-4.507200e-02;-3.488807e-02;3.062862e-03;-2.426374e-03;1.077926e-02;1.378035e-01;-2.552528e-03;-1.435547e+00;0;0;3.732422e+01;-1.637289e-02;-2.795798e+00;9.222575e-02;-1.085298e+03;-1.143885e+00;-1.313413e+01;-3.846964e-02;-3.050810e-03;1.031736e-01;1.349373e+00;1.604452e+00;-7.436371e-02;-1.669586e+00;-4.896089e-01;3.818342e+00;2.956402e+00;5.045498e+00;2.844248e+00;7.701195e-01;-6.186590e-01;8.744335e-01;3.365006e+00;1.474737e+00
'unknown';0.170000;2.283334e+02;8.546816e-01;8.166955e-03;7.051828e-03;9.822436e-02;1.499188e+01;1.362865e+00;1.320014e+00;8.890361e-02;2.129000e-02;1.021170e-01;5.662974e-01;1.307076e+00;1.154498e+00;1.697605e+00;1.456406e+00;2.056289e+00;1.884070e+00;1.562814e+00;1.864979e+00;1.708785e+00;1.472326e+00;8.224781e-01;8.394774e-01;1.199178e+00;1.273651e+00;1.340834e+00;1.580136e+00;1.589642e+00;1.466698e+00;1.969864e+00;1.724759e+00;1.180608e+00;9.888558e-01;8.609736e-01;6.499488e-01;1.768688e+00;2.030601e-02;2.440430e+02;4.306641e+02;4.737305e+02;6.603516e+02;2.943789e-01;4.086458e+02;3.052851e+00;5.533289e+04;1.776710e+01;1.090429e+03;-3.583512e-01;4.365707e-01;1.206968e+00;4.260291e+01;1.721965e+01;-9.106853e+00;-2.230426e+01;9.249741e+00;-2.405804e+01;-5.044611e+00;-3.184663e+00;1.902179e+01;8.663179e+00;-5.714077e+00;-1.327202e+01;-7.101204e-02;-1.955264e+00;1.516248e-02;3.751419e-05;-2.859406e-05;6.159888e-06;1.087654e-04;-2.569450e-02;5.764210e-03;-1.802700e-02;3.353333e-03;-1.763660e-04;2.124799e-02;-2.236215e-02;-7.812772e-02;-3.522626e-02;-4.923023e-02;-6.208813e-03;1.559361e-01;9.535171e-02;6.719609e-02;-6.636413e-02;-1.307512e-01;-8.672158e-02;-2.070796e-03;-2.271392e-02;-6.506095e-02;-2.315624e-02;1.077766e-02;-8.750844e-03;-3.033792e-02;-2.234044e-02;-4.341513e-02;-7.356445e-02;-4.309456e-02;-1.573166e-02;1.092464e-03;4.924166e-03;1.044786e-01;-3.077132e-03;-4.306641e+00;0;0;2.871094e+00;-7.669708e-03;-7.717270e+00;5.116088e-02;-1.386483e+03;-1.429268e+00;-4.608065e+01;-2.692049e-02;-7.928908e-03;7.998602e-02;1.055704e+00;1.741507e+00;7.207345e-01;-9.791209e-01;4.069216e-01;2.273397e+00;2.715738e+00;3.624795e+00;1.254283e+00;1.931580e+00;8.585402e-01;2.266861e+00;2.365503e+00;8.949922e-01
'unknown';0.180000;2.292847e+02;8.602297e-01;1.015345e-02;5.847111e-03;1.117808e-01;1.248444e+01;1.333948e+00;1.305257e+00;9.013049e-02;2.103805e-02;1.347144e-01;5.415348e-01;1.224683e+00;1.123071e+00;1.654740e+00;1.462335e+00;2.316564e+00;2.023459e+00;1.601270e+00;1.750355e+00;1.567522e+00;1.390973e+00;8.401775e-01;7.972775e-01;1.123558e+00;1.261304e+00;1.343073e+00;1.574802e+00;1.587344e+00;1.467549e+00;1.932766e+00;1.611946e+00;1.126606e+00;9.558429e-01;8.712038e-01;6.520204e-01;1.913585e+00;1.512360e-02;2.440430e+02;4.306641e+02;4.737305e+02;6.029297e+02;3.016388e-01;3.895981e+02;3.047340e+00;5.205473e+04;1.568893e+01;1.005853e+03;-3.869779e-01;4.174978e-01;1.316071e+00;4.367875e+01;1.939751e+01;-6.784233e+00;-2.283251e+01;1.181772e+01;-2.443534e+01;-3.993701e+00;2.670201e-01;2.120379e+01;1.033283e+01;-3.040082e+00;-9.106808e+00;2.721736e+00;-1.699535e+00;1.165100e-02;4.815844e-05;9.457444e-06;1.394573e-05;2.405975e-05;-3.779800e-02;-1.023945e-02;-2.684643e-02;9.312563e-04;-1.133783e-04;2.492711e-02;-2.534245e-02;-8.054519e-02;-3.640334e-02;-5.091401e-02;-7.123923e-03;1.052440e-01;4.348629e-02;1.964419e-02;-8.600815e-02;-1.313152e-01;-9.561265e-02;7.430196e-04;-2.530352e-02;-6.133411e-02;-2.162358e-02;-1.472512e-02;-2.405959e-02;-3.154237e-02;-5.908346e-03;-4.105555e-02;-7.307313e-02;-3.648254e-02;-3.651001e-02;-5.395836e-03;-1.774168e-03;8.677737e-02;-1.018226e-03;1.148438e+01;2.871094e+00;0;-2.727539e+01;-1.490981e-02;-3.567627e+00;-2.401462e-02;-2.537610e+03;-9.095553e-01;-3.071133e+01;-1.161405e-02;-3.240258e-03;6.101269e-02;4.730789e-01;1.110936e+00;2.748492e-01;-6.318014e-01;6.652271e-01;3.761517e-01;9.771944e-01;9.185227e-01;-5.292450e-01;1.700949e+00;1.733448e+00;2.354112e+00;6.284396e-02;-9.566265e-02
'unknown';0.190000;2.298203e+02;8.652399e-01;1.342539e-02;1.015423e-02;1.110801e-01;9.575995e+00;1.313567e+00;1.266002e+00;8.928687e-02;2.091207e-02;1.673018e-01;5.146926e-01;1.141117e+00;1.085718e+00;1.599150e+00;1.446023e+00;2.350437e+00;1.993583e+00;1.591514e+00;1.650255e+00;1.417852e+00;1.269590e+00;8.383443e-01;7.652853e-01;1.066466e+00;1.238245e+00;1.303374e+00;1.531603e+00;1.540917e+00;1.461907e+00;1.904834e+00;1.549785e+00;1.095280e+00;8.950096e-01;8.580164e-01;6.397406e-01;1.995680e+00;1.290721e-02;2.440430e+02;4.306641e+02;4.737305e+02;5.598633e+02;2.480357e-01;3.927369e+02;2.959595e+00;4.757333e+04;1.529931e+01;9.934778e+02;-3.873570e-01;4.217733e-01;1.354138e+00;4.367087e+01;2.077255e+01;-7.641502e+00;-2.418122e+01;1.151607e+01;-2.595863e+01;-7.632561e-01;-1.059523e+00;1.735352e+01;1.133660e+01;-1.094645e+00;-5.543306e+00;4.797780e-01;-2.813775e+00;4.437238e-03;1.010837e-06;8.812080e-06;8.236001e-06;-1.736664e-04;-1.992068e-02;-8.839297e-03;-3.572744e-02;-8.680493e-04;3.779270e-05;1.742392e-02;-2.728656e-02;-8.063022e-02;-4.161848e-02;-5.580352e-02;-1.326575e-02;-4.671337e-02;-4.841816e-02;-3.501812e-02;-4.015153e-02;-9.719308e-02;-8.451740e-02;-1.088436e-02;-1.057298e-02;-4.352937e-02;-2.264890e-02;-3.454100e-02;-3.694165e-02;-4.550302e-02;2.133322e-03;-4.517324e-02;-4.805119e-02;-1.810396e-02;-4.218870e-02;-1.565028e-02;-4.065871e-03;4.437641e-02;5.363452e-03;2.153320e+01;4.306641e+00;0;-3.732422e+01;-4.391563e-03;5.167944e+00;-7.223670e-02;-1.523689e+03;-3.269160e-01;-2.244192e+01;5.334860e-03;5.646789e-03;3.237312e-02;-1.728005e-01;5.796814e-03;-6.542765e-01;-1.414127e-02;5.004652e-01;-6.512234e-01;-1.310448e+00;-1.887153e+00;-1.079319e+00;2.599059e+00;1.757108e+00;8.991766e-02;-2.250370e+00;-3.218707e-01
'unknown';0.200000;2.296834e+02;8.613759e-01;1.214787e-02;8.332849e-03;8.565429e-02;9.304646e+00;1.320153e+00;1.218475e+00;8.804267e-02;2.116402e-02;1.785285e-01;4.865073e-01;1.062549e+00;1.040690e+00;1.539903e+00;1.428450e+00;2.160209e+00;1.860207e+00;1.548346e+00;1.619068e+00;1.321815e+00;1.170328e+00;8.172501e-01;7.695627e-01;1.028761e+00;1.198338e+00;1.245550e+00;1.483186e+00;1.476396e+00;1.462181e+00;1.857101e+00;1.526996e+00;1.091348e+00;8.512281e-01;8.243434e-01;6.314968e-01;2.048623e+00;2.128869e-02;3.158203e+02;4.450195e+02;4.737305e+02;5.167969e+02;2.873277e-01;4.107062e+02;2.839618e+00;4.394151e+04;1.579164e+01;1.028763e+03;-3.731360e-01;4.409869e-01;1.411593e+00;4.326168e+01;1.918244e+01;-9.726380e+00;-2.522978e+01;1.114033e+01;-2.583265e+01;-5.704245e+00;-4.162956e+00;1.590724e+01;1.230180e+01;2.235991e-01;-8.237102e+00;-3.677957e+00;-3.693589e+00;-1.787125e-03;-5.482818e-05;-1.558676e-05;-7.783613e-06;-3.193966e-04;-8.671775e-05;-2.041566e-03;-3.393529e-02;-1.770082e-03;1.511708e-04;2.307548e-03;-2.810007e-02;-7.786818e-02;-4.711492e-02;-6.285231e-02;-2.358692e-02;-1.815954e-01;-1.166804e-01;-9.540813e-02;5.167796e-02;-2.111712e-02;-3.380649e-02;-2.230639e-02;1.257811e-02;-1.324095e-02;-8.982646e-03;-2.802752e-02;-3.616891e-02;-4.801881e-02;1.380221e-02;-5.254824e-02;-1.959605e-02;9.026647e-04;-3.267474e-02;-1.711606e-02;3.224671e-03;-2.226547e-02;1.164587e-02;2.153320e+01;4.306641e+00;0;-2.440430e+01;-6.940319e-03;9.899414e+00;-7.370929e-02;1.575148e+03;3.454804e-01;-5.739783e+00;1.904153e-02;9.964690e-03;-2.471027e-02;-7.562340e-01;-1.161246e+00;-7.757433e-01;1.180462e+00;7.973620e-01;-8.012419e-01;-4.022646e+00;-3.598348e+00;-6.282266e-01;4.126359e+00;1.439678e+00;-2.176967e+00;-3.209973e+00;-6.631634e-02
